"Species_Name","ID","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Croton setiger","30.3",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Gastridium phleoides","30.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Melilotus indicus","30.5",0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1
"Acmispon parviflorus","31.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cryptantha hispidula","31.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ancistrocarphus filagineus","31.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clarkia purpurea","31.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hypochaeris glabra","31.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hypochaeris glabra","32.1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Bellardia trixago","32.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Erodium cicutarium","32.2",0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"Gastridium phleoides","32.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactuca serriola","32.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Plagiobothrys nothofulvus","33.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Festuca myuros","33.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plagiobothrys nothofulvus","33.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plectritis ciliosa","33.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bromus hordeaceus","33.4",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
"Lactuca serriola","33.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plagiobothrys nothofulvus","33.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plectritis ciliosa","33.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lupinus microcarpus","33.5",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"Vicia villosa","34.1",0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"Lactuca serriola","34.3",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Acmispon wrangelianus","34.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acmispon wrangelianus","35.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hemizonia congesta","35.1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Cerastium glomeratum","35.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Festuca perennis","35.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Holocarpha virgata","35.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Festuca perennis","35.5",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Vicia villosa","35.5",0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1
"Clarkia purpurea","36.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactuca serriola","36.1",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"Geranium dissectum","36.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clarkia purpurea","36.5",0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
"Vicia villosa","37.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acmispon brachycarpus","37.2",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"Allophyllum gilioides","37.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Erodium cicutarium","37.2",0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"Hypochaeris glabra","37.3",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
"Hypochaeris glabra","37.4",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"Hypochaeris glabra","37.5",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"Medicago polymorpha","37.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Festuca microstachys","38.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Galium murale","38.2",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"Acmispon wrangelianus","38.4",0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"Euphorbia crenulata","38.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geranium dissectum","39.1",0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1
"Avena fatua","39.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Galium murale","39.2",0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0
"Vicia villosa","39.2",0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"Melilotus indicus","39.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Galium murale","39.5",0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
"Lysimachia arvensis","39.5",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Stellaria nitens","39.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vicia villosa","39.5",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"Acmispon wrangelianus","40.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stellaria nitens","40.2",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Clarkia purpurea","40.3",0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1
"Epilobium brachycarpum","40.4",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Festuca myuros","40.5",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Vicia villosa","41.1",0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0
"Festuca myuros","41.2",0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1
"Vicia villosa","41.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Amsinckia menziesii","41.3",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Avena fatua","41.3",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
"Claytonia parviflora","41.3",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"Trifolium willdenovii","41.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Galium murale","41.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptosiphon bicolor","41.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stellaria nitens","41.4",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Avena fatua","41.5",0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"Claytonia parviflora","41.5",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Galium murale","41.5",0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
"Leptosiphon bicolor","41.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stellaria nitens","41.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bromus diandrus","42.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Microseris douglasii","42.2",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Lactuca serriola","42.3",0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0
"Epilobium brachycarpum","42.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Euphorbia crenulata","42.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geranium dissectum","42.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Croton setiger","43.1",0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
"Trifolium hirtum","43.1",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Hypochaeris glabra","43.3",0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0
"Vicia villosa","44.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bromus madritensis","44.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"Lactuca serriola","44.4",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Hypochaeris glabra","45.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Castilleja attenuata","45.2",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
"Hypochaeris glabra","45.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Agoseris heterophylla","45.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Croton setiger","45.4",0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
"Epilobium brachycarpum","45.4",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Hypochaeris glabra","45.4",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"Clarkia gracilis","45.5",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Croton setiger","45.5",0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"Calycadenia pauciflora","46.2",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"Lactuca serriola","46.2",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"Lasthenia californica","46.3",0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"Epilobium brachycarpum","46.4",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Agoseris heterophylla","46.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
"Lactuca serriola","47.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Castilleja rubicundula","47.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hypochaeris glabra","47.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactuca serriola","47.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lasthenia californica","47.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acmispon wrangelianus","47.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acmispon wrangelianus","47.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Diplacus douglasii","48.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lepidium nitidum","48.1",0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0
"Diplacus douglasii","48.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Lepidium nitidum","48.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
"Navarretia pubescens","48.2",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"Navarretia pubescens","48.3",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"Castilleja rubicundula","48.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Microseris douglasii","48.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elymus caput-medusae","49.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hypochaeris glabra","49.1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Lactuca serriola","49.1",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Calycadenia pauciflora","49.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Allophyllum gilioides","50.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Festuca myuros","50.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stellaria media","50.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Galium aparine","50.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hypochaeris glabra","50.4",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"Daucus pusillus","50.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Galium aparine","50.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cerastium glomeratum","51.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptosiphon bicolor","51.1",0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"Medicago polymorpha","51.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trifolium willdenovii","51.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acmispon wrangelianus","51.2",0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0
"Centaurea solstitialis","51.2",0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0
"Trifolium dubium","51.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hemizonia congesta","51.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trifolium hirtum","51.4",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
"Trifolium willdenovii","51.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centaurea solstitialis","51.5",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Hypochaeris glabra","51.5",0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0
"Cardamine oligosperma","52.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Daucus pusillus","52.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Erodium cicutarium","52.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Plagiobothrys nothofulvus","52.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nemophila menziesii","52.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Festuca perennis","52.3",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Lactuca serriola","52.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Madia gracilis","52.3",0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
"Nemophila menziesii","52.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Uropappus lindleyi","52.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acmispon wrangelianus","52.4",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Claytonia parviflora","52.4",0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1
"Collinsia sparsiflora","52.4",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"Festuca myuros","52.4",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"Galium murale","52.4",0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1
"Trifolium willdenovii","52.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bromus madritensis","52.5",0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
"Cerastium glomeratum","52.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geranium dissectum","53.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bromus madritensis","53.2",0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0
"Cynosurus echinatus","53.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hypochaeris glabra","53.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactuca serriola","53.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Epilobium brachycarpum","53.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geranium dissectum","53.4",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"Bromus madritensis","53.5",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Lactuca serriola","53.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Medicago polymorpha","53.5",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"Plantago erecta","53.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptosiphon bicolor","54.1",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Trifolium hirtum","54.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Vicia villosa","54.2",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"Acmispon wrangelianus","55.1",0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1
"Rigiopappus leptocladus","55.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
"Stellaria nitens","55.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Epilobium brachycarpum","56.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Cerastium glomeratum","56.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Acmispon parviflorus","57.2",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"Agoseris heterophylla","57.4",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Agoseris heterophylla","57.5",0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"Daucus pusillus","58.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Festuca myuros","58.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Euphorbia crenulata","58.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Galium aparine","59.3",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Trifolium depauperatum","59.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centaurea melitensis","60.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aphanes occidentalis","61.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Medicago polymorpha","61.3",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"Medicago polymorpha","61.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Galium murale","62.1",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Hemizonia congesta","62.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Galium murale","63.1",0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1
"Medicago polymorpha","63.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bromus diandrus","63.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Agoseris heterophylla","63.3",0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
"Lasthenia californica","63.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptosiphon bicolor","63.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Galium murale","63.4",0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1
"Phalaris paradoxa","64.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactuca serriola","64.3",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Holocarpha virgata","64.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stellaria nitens","64.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hypochaeris glabra","66.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Athysanus pusillus","67.2",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"Cerastium glomeratum","67.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Medicago polymorpha","67.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pectocarya pusilla","67.4",0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1
"Achyrachaena mollis","67.5",0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"Pectocarya pusilla","67.5",0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1
"Trifolium willdenovii","67.5",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Claytonia parviflora","68.1",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"Galium aparine","68.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Melilotus indicus","68.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Festuca myuros","68.2",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Acmispon wrangelianus","68.4",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Agoseris heterophylla","68.4",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Festuca myuros","68.4",0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"Trifolium depauperatum","68.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acmispon wrangelianus","68.5",0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0
"Nemophila menziesii","68.5",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Agoseris heterophylla","69.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carduus pycnocephalus","69.1",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Phalaris paradoxa","69.1",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"Zeltnera trichantha","69.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phalaris paradoxa","69.3",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"Carduus pycnocephalus","69.4",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"Cerastium glomeratum","69.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hemizonia congesta","69.4",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Cerastium glomeratum","69.5",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Festuca myuros","70.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bromus diandrus","70.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
"Bromus diandrus","71.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Galium murale","71.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Epilobium brachycarpum","71.2",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Galium murale","72.3",0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0
"Athysanus pusillus","72.5",0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
"Athysanus pusillus","73.3",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"Achyrachaena mollis","73.4",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
"Amsinckia menziesii","73.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pectocarya pusilla","73.5",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Phalaris paradoxa","73.5",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Lactuca serriola","74.2",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Galium aparine","74.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hypochaeris glabra","74.3",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Bromus diandrus","74.4",0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0
"Bromus diandrus","74.5",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
"Epilobium brachycarpum","74.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hypochaeris glabra","74.5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Medicago polymorpha","75.1",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Cerastium glomeratum","75.3",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Nemophila menziesii","75.3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carduus pycnocephalus","75.4",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
